timestamp,gnb_cu_cp_ue_e1ap,gnb_cu_ue_f1ap,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl,label,prb_ul_per_thp,delay_median_w5,thp_dl_cv_w5,thp_dl_range_w5
2025-11-17 11:28:35.778510,1.0,1,1,3.688,0.004,104.37,3.7052199999999997,0.0073,6000,1218,0.0,166.84929221242572,67.28,0.08564638700055181,827.8200000000002
2025-12-07 01:01:06.353564,1.0,1,1,0.029,0.005,66.0,0.030440000000000002,0.00639,946,1770,1.0,276.99526181607797,66.0,0.6094279792547587,105.97
2026-08-15 13:08:59.959928,1.0,1,1,3.493,0.003,1387.32,3.5204299999999997,0.0052,45939,907,5.0,174.42304338018394,1982.26,0.24065804843008587,1565.33
2025-12-06 21:45:44.353580,1.0,1,1,0.054,0.01,271.57,0.05699,0.01262,1843,2217,1.0,175.67352015265294,105.0,0.567388240527709,100.22
2025-12-06 18:03:26.353698,1.0,1,1,0.073,0.008,338.67,0.07554000000000001,0.0101,2453,1865,1.0,184.65344706401515,360.58,0.6574441473715593,98.66
2025-12-06 09:58:13.153777,1.0,1,1,3.308,0.132,68.57,3.33407,0.15730000000000002,6447,1728,0.0,10.985378188268415,82.63,0.21326692207967973,1517.2800000000002
2026-08-15 11:43:11.147054,1.0,1,1,0.158,0.001,85.42,0.16519,0.00375,5307,905,5.0,241.33326897779494,85.42,2.091289464791248,12384.5
2025-12-07 04:23:48.353500,1.0,1,1,0.049,0.006,949.87,0.05081,0.00825,1640,1797,1.0,217.81815541598118,119.0,0.6561523186303914,103.95000000000002
2025-12-07 07:07:56.356020,1.0,1,1,0.109,0.02,337.62,0.11298,0.023710000000000002,3594,3193,1.0,134.66891038933318,308.11,0.32151046450744525,81.27
2026-08-15 11:01:02.202407,1.0,1,1,0.525,0.027,59.07,0.53496,0.03522,1480,892,5.0,25.326518304187445,88.94,0.05153903518837052,54.860000000000014
2025-12-06 17:11:36.353785,1.0,1,1,0.081,0.014,184.75,0.08414,0.018260000000000002,2785,2392,1.0,130.99670695527342,64.8,1.0020059164163913,164.73000000000002
2025-12-07 08:34:52.353916,1.0,1,1,0.029,0.005,38.5,0.03061,0.00666,1117,2120,1.0,318.3182705227822,118.5,0.4867190454771554,97.80999999999999
2026-08-15 11:46:43.147320,1.0,1,1,0.014,0.002,148.75,0.01874,0.0027400000000000002,682,1082,5.0,394.89036682833324,142.0,1.3823470653897256,27311.699999999997
2025-12-07 05:01:14.353789,1.0,1,1,0.174,0.017,107.36,0.17894,0.02177,3764,3450,1.0,158.47495826940934,88.4,0.5198708904390398,126.93
2025-12-06 22:01:04.353614,1.0,1,1,0.083,0.01,228.9,0.0856,0.01236,1892,1780,1.0,144.01293333228696,228.9,0.5237082397287949,135.89
2026-08-15 10:55:02.202345,1.0,1,1,0.74,0.031,104.93,0.74983,0.03971,1710,900,5.0,22.664315722379357,84.79,0.048544887386219746,86.38999999999999
2025-12-06 15:16:12.353583,1.0,1,1,0.094,0.012,176.5,0.09778,0.01491,2797,2441,1.0,163.71561611565284,51.0,0.5237025027977149,138.38
2026-08-15 10:03:38.673524,1.0,1,1,1.812,0.004,83.09,1.82464,0.007,2970,963,5.0,137.57140891837014,89.25,0.018533898427040917,92.62000000000012
2025-12-07 07:45:37.354093,1.0,1,1,0.066,0.009,346.92,0.06903000000000001,0.011519999999999999,2245,2570,1.0,223.09025841230397,360.79,0.39440469259774324,87.13
2025-12-06 10:40:02.153910,1.0,1,1,0.63,0.029,110.11,0.6360399999999999,0.03762,1372,2534,0.0,67.35778661994189,109.88,0.26682881899512567,486.23999999999995
2026-08-15 10:19:07.819297,1.0,1,1,5.311,0.115,96.24,5.34931,0.13681000000000001,9375,1831,5.0,13.38352449832962,103.03,0.17844341845245962,2488.17
2025-12-06 20:31:14.353525,1.0,1,1,0.041,0.005,90.5,0.04258,0.0072699999999999996,1456,1406,1.0,193.39749746939512,99.83,0.3627081345983387,50.84
2025-12-06 18:49:53.353501,1.0,1,1,0.034,0.012,75.0,0.0359,0.01485,1152,2392,1.0,161.0774302304761,75.0,0.6732243053869537,104.38
2025-12-06 21:45:15.353610,1.0,1,1,0.131,0.013,18.0,0.13538,0.01682,3863,2999,1.0,178.2996326813536,79.0,0.6985393426464779,108.06
2025-12-06 23:18:42.353549,1.0,1,1,0.028,0.007,78.0,0.02979,0.00905,976,2741,1.0,302.8728947101774,78.0,0.6673252482204843,167.8
2025-12-06 15:24:11.353766,1.0,1,1,0.192,0.027,121.25,0.19802,0.033229999999999996,3625,3351,1.0,100.84260906281648,121.25,0.7396329214351478,157.22000000000003
2026-08-15 09:55:30.719816,1.0,1,1,1.546,0.011,98.15,1.5611700000000002,0.014150000000000001,2735,987,5.0,69.75264524716289,87.26,1.02464364896068,6602.09
2025-12-06 17:44:18.353532,1.0,1,1,0.149,0.022,73.92,0.15449000000000002,0.0265,3757,2669,1.0,100.71697733143482,84.18,0.5025468550029495,120.88000000000001
2025-12-06 14:36:37.354023,1.0,1,1,0.038,0.005,501.25,0.03982,0.00725,1505,2024,1.0,279.1723752865689,414.46,0.812622943211669,125.57
2025-12-07 00:25:09.353506,1.0,1,1,0.047,0.008,73.8,0.04901,0.01132,1511,2552,1.0,225.4416761977318,89.0,0.18328762244955293,18.589999999999996
2026-08-15 16:23:59.943913,1.0,1,1,0.156,0.001,90.87,0.16306,0.00369,5538,925,5.0,250.67743884080247,89.8,0.018754082667330533,6.810000000000002
2025-12-07 05:16:44.353583,1.0,1,1,0.154,0.018,217.5,0.15893000000000002,0.02195,3860,2844,1.0,129.56719227484317,266.18,0.5438252348503892,116.03
2025-12-07 09:26:13.356389,1.0,1,1,0.04,0.007,73.0,0.04246,0.00877,1543,2156,1.0,245.8380563468579,73.0,0.6904776441725345,106.36999999999999
2025-12-06 09:58:42.153807,1.0,1,1,0.502,0.028,61.67,0.5191,0.03502,1215,3109,0.0,88.77783869851974,85.81,0.7746605046650081,5201.82
2026-08-15 12:38:15.240678,1.0,1,1,0.119,0.003,94.92,0.13638,0.00457,4309,1349,5.0,295.1859310315249,105.0,0.2337803500815189,97.62
2026-08-15 11:46:59.147132,1.0,1,1,0.009,0.001,157.5,0.01433,0.0019399999999999999,576,1052,5.0,542.2677617176487,139.0,2.2079029787245785,9290.03
2026-08-15 13:13:57.959594,1.0,1,1,2.206,0.003,719.53,2.23522,0.00513,42957,980,5.0,191.03310116313818,856.04,0.11338707061185213,551.3399999999997
2025-12-06 22:30:38.353578,1.0,1,1,0.051,0.006,271.14,0.05353,0.00843,1672,1950,1.0,231.31669853894445,271.14,0.5380642731014217,102.28
2025-12-06 22:52:50.353566,1.0,1,1,0.035,0.007,110.0,0.03718,0.00941,1142,1877,1.0,199.46862917442837,53.0,0.673485454297954,121.54
2025-11-17 11:38:25.778353,1.0,1,1,3.742,0.004,182.75,3.8907800000000003,0.00554,6258,1659,0.0,299.45842970064444,91.92,0.22008811339335022,2103.0499999999997
2025-12-06 23:48:22.353569,1.0,1,1,0.034,0.008,181.29,0.03959,0.01065,1389,1797,1.0,168.73237852278137,181.29,0.6079155779926799,114.84
2026-08-15 13:42:22.890373,1.0,1,1,0.246,0.001,122.94,0.25301,0.00327,3740,966,5.0,295.41275369640556,94.8,0.3786078684501346,685.35
2025-12-06 20:26:23.353665,1.0,1,1,0.047,0.006,556.54,0.0493,0.008289999999999999,1589,1869,1.0,225.45232503590776,556.54,0.3419703147475174,48.059999999999995
2025-12-06 14:16:10.353706,1.0,1,1,0.134,0.015,120.33,0.13875,0.01881,4164,2526,1.0,134.29026399307475,87.0,0.5535010211661601,117.96000000000001
2026-08-15 12:04:57.100421,1.0,1,1,2.747,0.082,84.0,2.76371,0.0974,4860,1271,5.0,13.049281180192185,89.06,0.2802334996611702,2119.12
2026-08-15 12:07:46.100219,1.0,1,1,4.972,0.137,58.72,5.00117,0.16291,8621,1809,5.0,11.104290644501317,82.74,0.4259738019931061,3094.98
2026-08-15 09:43:17.720091,1.0,1,1,0.684,0.03,65.14,0.6935,0.03789,1757,927,5.0,24.465557549074756,82.75,0.06598630332030211,102.83000000000004
2025-11-17 11:30:49.778550,1.0,1,1,3.807,0.004,163.11,3.82504,0.0060999999999999995,5770,873,0.0,143.1147306369294,76.59,0.11582155737196313,1198.7600000000002
2025-12-07 13:18:09.477074,1.0,1,1,3.855,0.125,106.83,3.87995,0.14856,6672,1793,4.0,12.069197549345736,96.23,0.2039181106702969,1668.9699999999998
2025-12-07 03:15:58.353684,1.0,1,1,0.145,0.015,127.5,0.14922,0.018420000000000002,3745,2999,1.0,162.81215185601778,142.25,0.6536185836625361,131.76
2025-12-06 18:58:55.353852,1.0,1,1,0.025,0.005,78.0,0.02646,0.00709,456,1694,1.0,238.92803400168773,109.5,0.9369394988590394,181.69
2025-12-06 13:48:05.353512,1.0,1,1,0.142,0.02,33.0,0.15142,0.02494,4168,2824,1.0,113.23175167474932,109.8,0.5783356229903881,109.67999999999998
2025-12-07 00:48:25.353473,1.0,1,1,0.026,0.005,55.75,0.02789,0.00728,982,2210,1.0,303.57138687206225,55.75,0.5396379772883126,119.63000000000001
2025-12-06 23:18:25.353546,1.0,1,1,0.069,0.008,883.67,0.07166,0.01089,2334,1706,1.0,156.65746954476865,64.6,0.6462010003887538,144.74
2026-08-15 09:36:40.991110,1.0,1,1,0.69,0.031,77.06,0.70035,0.03792,1704,831,5.0,21.9145563841098,84.33,0.051723144969164275,88.79000000000008
2025-12-07 00:26:05.353510,1.0,1,1,0.084,0.012,284.88,0.08762,0.01566,2637,3323,1.0,212.19666588782465,447.44,0.7077720661536906,110.40999999999998
2026-08-15 10:11:58.673364,1.0,1,1,6.334,0.123,99.72,6.36552,0.14639,10754,1840,5.0,12.569164474559981,96.93,0.28891257321397307,3859.6299999999997
2025-12-06 22:47:02.353597,1.0,1,1,0.044,0.008,420.43,0.04671,0.010539999999999999,1610,2256,1.0,214.04172542298625,266.33,0.7679711993454317,144.58
2026-08-15 10:03:18.673351,1.0,1,1,1.877,0.006,103.68,1.88958,0.00852,3014,914,5.0,107.27698271396918,81.0,0.07568143112646387,365.5300000000002
2025-12-07 08:11:15.356388,1.0,1,1,0.164,0.017,463.89,0.16838999999999998,0.02097,4204,3287,1.0,156.74772738446697,378.62,0.7954528172191935,138.01999999999998
2025-12-07 06:08:28.355986,1.0,1,1,0.085,0.01,60.5,0.08817,0.01306,2611,2064,1.0,158.03980413171485,63.0,0.5142301914435174,108.34
2025-12-07 06:08:41.356399,1.0,1,1,0.044,0.007,148.0,0.046299999999999994,0.009380000000000001,1583,1407,1.0,149.99998400853048,148.33,0.5508329986527205,102.63
2025-12-06 23:48:50.353658,1.0,1,1,0.068,0.008,312.38,0.07079,0.01055,2376,2270,1.0,215.16585638238328,88.0,0.31969702079316187,42.870000000000005
2026-08-15 13:18:34.959484,1.0,1,1,2.694,0.001,161.53,2.71185,0.00317,4241,915,5.0,288.6434420683148,134.22,0.1518933511329392,898.7
2026-08-15 13:28:07.994467,1.0,1,1,0.763,0.001,62.12,0.77151,0.0037099999999999998,1667,935,5.0,252.02149541199583,74.0,0.014223074171079516,25.529999999999973
2025-12-07 05:17:35.353518,1.0,1,1,0.047,0.01,286.29,0.04965,0.01285,1626,2891,1.0,224.98052723886948,286.29,0.5982818368979281,103.91999999999999
2025-12-07 09:00:58.354158,1.0,1,1,0.046,0.006,137.5,0.04838,0.00786,1689,1733,1.0,220.48343250846912,137.5,0.5746086920611909,94.67000000000002
2026-08-15 13:44:50.890499,1.0,1,1,0.073,0.006,187.63,0.07884999999999999,0.00783,2232,1874,5.0,239.33585704522898,187.63,1.006939848631546,403.95000000000005
2025-12-07 03:50:33.353614,1.0,1,1,0.062,0.008,872.44,0.06462999999999999,0.01082,2039,1582,1.0,146.21070737424148,771.12,0.6267601193463112,131.92
2025-12-07 02:21:38.353565,1.0,1,1,0.118,0.014,137.0,0.12154999999999999,0.01779,3148,2827,1.0,158.90949078642547,157.0,0.43401013034726676,90.97999999999999
2026-08-15 12:28:00.299559,1.0,1,1,0.537,0.027,118.0,0.54673,0.03602,1463,897,5.0,24.90283106877204,93.14,0.014999409745765404,21.190000000000055
2025-12-06 10:16:51.153803,1.0,1,1,1.751,0.077,82.78,1.76628,0.09209999999999999,3560,1292,0.0,14.028230032266777,105.86,0.2571743549098471,1327.38
2025-12-07 01:44:39.353533,1.0,1,1,0.04,0.006,18.5,0.04239,0.00843,1482,1937,1.0,229.7745872153515,228.27,0.3386263733454573,84.75
2025-12-06 22:35:18.353588,1.0,1,1,0.046,0.008,38.25,0.04708,0.009640000000000001,1600,1441,1.0,149.4813122944697,58.0,0.7201072548099917,130.84
2025-12-07 07:17:32.356062,1.0,1,1,0.099,0.012,608.66,0.10215,0.015220000000000001,3115,2815,1.0,184.95399573232618,608.66,0.5090706933601203,81.35
2026-08-15 10:21:24.819169,1.0,1,1,0.508,0.028,131.2,0.51303,0.03554,1295,2705,5.0,76.11142160631904,131.2,0.6323416702633039,2450.4700000000003
2026-08-15 15:15:18.239080,1.0,1,1,0.044,0.002,58.33,0.061439999999999995,0.00282,2186,1243,5.0,440.7799855390122,74.4,0.34785856600323334,51.36000000000001
2025-12-06 22:23:16.353635,1.0,1,1,0.142,0.016,20.0,0.14612999999999998,0.01966,3649,3476,1.0,176.80568785322035,84.5,0.5960833565114073,110.38
2025-12-07 02:46:12.353830,1.0,1,1,0.053,0.009,62.0,0.05532,0.011380000000000001,1520,2152,1.0,189.10367406821845,512.77,0.37706967200409175,153.37
2025-12-07 05:26:08.353945,1.0,1,1,0.141,0.016,201.38,0.14479,0.019780000000000002,3186,2801,1.0,141.60767737069375,135.0,0.6076884773763099,103.94
2025-12-07 13:15:03.477237,1.0,1,1,7.951,0.243,235.92,7.9981599999999995,0.28701,13337,2670,4.0,9.302811716306708,122.83,0.37958978673576566,6696.349999999999
2026-08-15 12:49:26.171786,1.0,1,1,0.043,0.003,11.5,0.055869999999999996,0.0050999999999999995,1851,1377,5.0,269.9999470588339,35.5,0.2515409307411509,29.129999999999995
2025-12-07 02:13:35.353617,1.0,1,1,0.097,0.011,304.81,0.10086,0.0143,3136,2420,1.0,169.23075739645054,304.81,0.7641708491908196,117.38
2026-08-15 10:56:42.202452,1.0,1,1,0.594,0.002,41.0,0.59861,0.00372,2569,1155,5.0,310.4837875043582,91.65,0.7701060378868494,1196.85
2025-12-06 14:14:13.353577,1.0,1,1,0.058,0.008,75.0,0.05998,0.011380000000000001,1416,1986,1.0,174.51668062243579,107.0,0.4964168244735602,100.13999999999999
2025-12-06 21:51:24.353561,1.0,1,1,0.074,0.012,258.33,0.07759999999999999,0.01476,2379,2490,1.0,168.6991755623865,231.5,0.399423441272444,46.99999999999999
2025-12-06 22:58:31.353625,1.0,1,1,0.137,0.016,104.33,0.14128,0.02096,3601,3372,1.0,160.87785491994967,151.0,0.5417303229572534,116.07
2025-12-07 09:23:09.354060,1.0,1,1,0.049,0.007,577.54,0.05122,0.00903,1813,2188,1.0,242.30340616795064,367.29,0.4328544416653556,89.77000000000001
2026-08-15 11:41:07.147083,1.0,1,1,0.451,0.001,76.74,0.46206,0.00367,2112,1105,5.0,301.0898362153035,76.74,0.5121335264890602,329.63
2026-08-15 16:18:29.948802,1.0,1,1,0.157,0.001,84.95,0.16434,0.00366,5361,916,5.0,250.2731556630722,68.83,0.039881295099031815,16.419999999999987
2025-12-06 22:43:33.353699,1.0,1,1,0.049,0.007,16.0,0.05106,0.00985,1708,2063,1.0,209.44160310237535,94.0,0.19203772567923594,24.630000000000003
2025-12-07 04:18:11.353532,1.0,1,1,0.022,0.005,31.0,0.023579999999999997,0.0065,909,1768,1.0,271.99995815385256,54.4,0.7135638052620992,123.39
2025-12-06 13:52:25.353652,1.0,1,1,0.176,0.023,77.0,0.1819,0.028059999999999998,4442,3385,1.0,120.63435065451353,77.0,0.5959019039880777,144.10000000000002
2025-12-07 02:59:37.353661,1.0,1,1,0.072,0.008,24.0,0.07478,0.01069,2246,2428,1.0,227.1281359094354,42.0,0.6432386080428038,135.72
2026-08-15 13:42:25.890319,1.0,1,1,0.353,0.001,131.32,0.36202999999999996,0.0033900000000000002,8802,905,5.0,266.9615731676775,111.88,0.5248903241441983,464.78
2025-12-07 01:30:51.353592,1.0,1,1,0.055,0.007,735.88,0.05773,0.00942,1837,2231,1.0,236.83649290483092,265.6,0.37676351705697714,59.74
2026-08-15 13:31:59.994356,1.0,1,1,0.142,0.002,98.43,0.14858000000000002,0.0042699999999999995,5261,886,5.0,207.494096605598,102.08,0.02446778169697399,8.640000000000015
2025-12-07 04:00:36.353632,1.0,1,1,0.045,0.005,241.42,0.04715,0.00692,1353,1292,1.0,186.70517533162206,350.69,0.739997671111145,136.85
2026-08-15 10:35:48.202908,1.0,1,1,0.052,0.001,101.0,0.06547,0.00157,2263,1608,5.0,1024.2031692973444,79.0,0.8262395845182174,710.74
2026-08-15 09:53:51.719917,1.0,1,1,0.702,0.006,174.12,0.73785,0.00879,6618,1582,5.0,179.97722639622,103.8,0.11245663033707645,257.22
2025-12-06 21:39:29.353676,1.0,1,1,0.041,0.006,323.0,0.04317,0.0083,1453,1727,1.0,208.07226408767903,323.0,0.5942738651177082,108.21
2025-12-06 14:39:10.353558,1.0,1,1,0.086,0.008,636.52,0.08839,0.01095,2275,1903,1.0,173.7899384666723,365.82,0.5674898293895069,109.31
2025-12-07 00:28:42.353503,1.0,1,1,0.15,0.019,80.08,0.15491999999999997,0.02402,3389,2661,1.0,110.78267648698265,203.64,0.634855957776578,141.14999999999998
2025-12-06 14:53:46.353740,1.0,1,1,0.143,0.022,99.0,0.14833000000000002,0.026940000000000002,4002,3805,1.0,141.23978688790694,132.75,0.7558546731315249,116.9
2026-08-15 13:33:21.994882,1.0,1,1,2.151,0.001,73.71,2.1709,0.00438,3688,1270,5.0,289.954271699938,89.3,0.2913553242766387,2559.6
2025-12-07 09:09:07.356163,1.0,1,1,0.045,0.008,285.75,0.047549999999999995,0.01106,1514,1999,1.0,180.74139414634774,289.37,0.29758253979239424,55.97
2025-12-06 15:52:36.353567,1.0,1,1,0.156,0.016,17.0,0.16069999999999998,0.02084,3979,2668,1.0,128.02302648641907,88.89,0.47716501873747097,131.77999999999997
2025-12-06 14:54:39.353588,1.0,1,1,0.074,0.01,73.67,0.07643000000000001,0.01262,2272,1843,1.0,146.03802329334206,42.5,0.6731448636751765,126.94
2026-08-15 10:22:09.819023,1.0,1,1,4.528,0.117,96.65,4.5661499999999995,0.13966,8297,1911,5.0,13.683230605160887,93.44,0.10097723029563149,1272.5799999999995
2026-08-15 10:44:21.202870,1.0,1,1,0.192,0.001,2097.76,0.20397,0.00254,5540,1641,5.0,646.0627377705756,91.5,1.476276659975342,9011.130000000001
2025-12-06 18:15:03.353731,1.0,1,1,0.117,0.012,299.71,0.12077,0.01469,3101,2532,1.0,172.36213938991565,276.07,0.024625297456081215,7.27000000000001
2025-12-06 16:53:41.353682,1.0,1,1,0.104,0.015,108.0,0.11659,0.018690000000000002,3610,2542,1.0,136.00855345058568,108.0,0.6058683648874443,108.58
2025-12-07 02:01:17.353602,1.0,1,1,0.065,0.008,640.14,0.06766,0.01046,2046,1475,1.0,141.0133708400219,640.14,0.4714164467069857,98.05999999999999
2025-12-07 05:47:50.356091,1.0,1,1,0.081,0.009,41.0,0.08437,0.012060000000000001,2586,2429,1.0,201.40960187316733,87.25,0.4659557447026294,98.57000000000001
2026-08-15 13:53:39.706872,1.0,1,1,0.086,0.002,69.0,0.09404000000000001,0.0037099999999999998,3207,1387,5.0,373.8543466699874,75.92,0.11230738833584641,27.939999999999998
2025-12-06 14:02:02.353639,1.0,1,1,0.039,0.006,28.0,0.0421,0.008150000000000001,1468,2638,1.0,323.680941879639,44.0,0.7165204701915603,118.56
2025-12-06 14:19:19.353614,1.0,1,1,0.021,0.003,39.0,0.02189,0.00438,707,1151,1.0,262.78532813120364,174.57,0.5866126666823268,114.45
2026-08-15 12:51:01.171694,1.0,1,1,0.041,0.002,104.0,0.05774,0.0030299999999999997,1830,1478,5.0,487.78861789154524,104.0,0.13084520191456292,17.130000000000003
2025-12-07 08:09:10.355941,1.0,1,1,0.179,0.021,63.0,0.18453,0.02596,4387,3201,1.0,123.30507999595223,105.0,0.6436659330694039,158.74
2026-08-15 11:08:01.126855,1.0,1,1,1.819,0.004,85.06,1.8326300000000002,0.00726,2948,979,5.0,134.84846627431594,87.62,0.09367312687619245,439.19000000000005
2025-12-07 08:15:16.354085,1.0,1,1,0.067,0.009,311.43,0.0701,0.011630000000000001,2421,1396,1.0,120.03438348801518,146.44,0.49615576243384923,110.03999999999999
2025-12-06 16:49:12.353574,1.0,1,1,0.022,0.004,140.0,0.02318,0.0056500000000000005,818,1635,1.0,289.3804797556673,158.5,0.6469677096674452,94.16
2025-12-06 18:49:46.353687,1.0,1,1,0.065,0.008,31.0,0.06756999999999999,0.01087,2009,1783,1.0,164.02942373234376,73.0,0.4198471632303094,82.24
2025-12-06 21:35:10.353499,1.0,1,1,0.155,0.017,94.0,0.15988,0.0217,4004,3171,1.0,146.12902552400803,83.67,0.2892660917968165,102.21000000000001
2026-08-15 10:35:17.202749,1.0,1,1,1.089,0.045,67.9,1.09899,0.05886,6093,2184,5.0,37.104994272765985,161.7,0.4980918687465614,699.69
2026-08-15 14:01:21.706844,1.0,1,1,0.086,0.002,43.83,0.09504,0.0034,3071,1110,5.0,326.4704922145611,72.76,0.16093216541862548,45.43999999999998
2025-12-06 21:07:55.353725,1.0,1,1,0.153,0.019,88.0,0.1584,0.02379,4056,3102,1.0,130.3909150739422,96.5,0.48544216736301427,105.82000000000001
2025-12-06 09:57:06.153775,1.0,1,1,3.466,0.125,121.43,3.4932399999999997,0.14894,6416,1784,0.0,11.977977628723126,109.48,0.1389267858512229,1157.5099999999998
2026-08-15 10:33:00.203133,1.0,1,1,3.314,0.083,96.53,3.34492,0.0993,6437,1652,5.0,16.636455018766817,83.43,0.12975852857764156,827.98
2025-12-07 02:55:42.353658,1.0,1,1,0.048,0.007,580.67,0.04974,0.00846,1607,1389,1.0,164.18437775598372,168.0,0.5100449116623367,86.0
2025-12-07 01:01:42.353621,1.0,1,1,0.131,0.014,49.33,0.13513999999999998,0.01738,3154,2632,1.0,151.43842626936558,49.33,0.5740946784397054,104.74999999999999
2025-12-07 02:14:49.353557,1.0,1,1,0.024,0.005,51.14,0.02572,0.00646,855,1259,1.0,194.89161069789307,115.2,0.7357220113644496,125.9
2025-12-06 22:00:27.353541,1.0,1,1,0.031,0.005,186.6,0.033030000000000004,0.00654,1041,2014,1.0,307.951023249079,186.6,0.7219828592426982,114.83999999999999
2026-08-15 12:39:23.240545,1.0,1,1,1.096,0.003,964.66,1.14046,0.00445,16155,1337,5.0,300.44937068553463,235.45,0.7672380024363338,940.62
2025-12-07 06:16:57.355838,1.0,1,1,0.025,0.005,383.07,0.02647,0.00662,782,1093,1.0,165.10571524082852,547.22,0.9877016935358582,154.56
2025-12-06 22:50:55.353735,1.0,1,1,0.046,0.012,129.5,0.0487,0.015179999999999999,1561,2643,1.0,174.11066046701842,83.5,0.6118582017629088,104.7
2025-12-06 16:21:46.353779,1.0,1,1,0.137,0.014,438.05,0.14066,0.01807,4028,2724,1.0,150.74708628959124,418.07,0.5840335280727308,135.48000000000002
2025-12-07 04:57:18.353486,1.0,1,1,0.055,0.008,135.0,0.05787,0.010119999999999999,1892,1941,1.0,191.79840001992096,83.0,0.843246385631658,146.57999999999998
2026-08-15 14:08:58.706876,1.0,1,1,0.537,0.027,85.79,0.54628,0.03526,1313,893,5.0,25.3261478920548,85.79,0.005754092591649559,7.490000000000009
2025-12-06 10:04:16.153749,1.0,1,1,0.487,0.024,182.25,0.49347,0.03086,6490,3338,0.0,108.1659070587846,182.25,0.3427215745620623,415.61
2025-11-17 11:29:29.778467,1.0,1,1,3.71,0.004,79.19,3.72674,0.008320000000000001,5617,1596,0.0,191.82690002080528,79.19,0.23026967607660132,2550.0200000000004
2026-08-15 11:15:39.126652,1.0,1,1,3.196,0.09,80.38,3.21937,0.10685,5731,1479,5.0,13.841834217671183,80.38,0.8703191163830806,2841.19
2026-08-15 14:27:18.392410,1.0,1,1,1.271,0.007,102.07,1.29073,0.01036,2199,1408,5.0,135.90732278886847,95.18,0.10609952818829636,427.71000000000004
2026-08-15 09:37:12.991056,1.0,1,1,0.865,0.034,83.28,0.875,0.04272,1804,1093,5.0,25.585205393604745,83.28,0.058462438922568374,124.07000000000005
2025-12-06 13:48:43.353530,1.0,1,1,0.021,0.003,56.0,0.021929999999999998,0.00434,797,1109,1.0,255.52989503919468,54.0,0.9846674561964349,142.72
2025-12-06 14:54:35.353574,1.0,1,1,0.037,0.007,17.0,0.03903,0.00954,1180,2363,1.0,247.69389437170923,40.0,0.5732955447821085,110.33000000000001
2025-12-06 14:29:04.353468,1.0,1,1,0.063,0.009,316.17,0.0653,0.01099,2205,1992,1.0,181.2556704953894,101.5,0.8631646794357087,141.51
2025-12-06 19:43:09.353782,1.0,1,1,0.114,0.011,60.33,0.11724,0.01462,2470,2021,1.0,138.23528466242925,22.0,0.5882191812622688,90.82
2025-12-06 18:01:25.353625,1.0,1,1,0.073,0.009,740.78,0.07709999999999999,0.01128,2385,2221,1.0,196.8971456651467,518.58,0.38864361008488646,81.61999999999999
2025-12-06 09:59:43.153801,1.0,1,1,3.096,0.109,92.45,3.12002,0.1303,6026,1681,0.0,12.900997598610916,92.45,0.37953753399570056,2238.9700000000003
2025-12-06 09:54:41.153768,1.0,1,1,2.329,0.094,127.11,2.34745,0.1161,4771,3042,0.0,26.20155016191602,124.24,0.5637109830891489,5471.37
2025-12-07 08:50:40.356310,1.0,1,1,0.159,0.016,39.5,0.16296000000000002,0.01946,3693,2887,1.0,148.3555936096817,73.5,0.814380306036763,134.09
2026-08-15 11:45:34.147061,1.0,1,1,1.24,0.002,86.29,1.25393,0.00553,2269,1304,5.0,235.80465898649925,86.29,0.04905138116052865,135.93000000000006
2025-12-07 01:12:34.353515,1.0,1,1,0.058,0.007,31.5,0.06048,0.009130000000000001,1775,1545,1.0,169.22232538638275,42.14,0.8375494132511452,152.25
2025-12-06 17:10:19.353711,1.0,1,1,0.031,0.005,328.42,0.03257,0.00722,1104,2092,1.0,289.75065238910634,399.86,0.9716274436920793,172.94
2025-12-06 15:43:16.353566,1.0,1,1,0.185,0.025,82.86,0.19116,0.03016,4267,3639,1.0,120.65649467319314,437.12,0.702448817255067,151.19
2025-12-06 11:31:39.153851,1.0,1,1,0.387,0.001,146.12,0.43897,0.0028799999999999997,4110,1666,0.0,578.4720213638815,5982.02,1.175788915969687,4236.38
2025-12-07 01:22:45.353781,1.0,1,1,0.063,0.014,835.12,0.06606000000000001,0.016829999999999998,2072,2489,1.0,147.89066263275922,94.71,0.4534632908632229,90.26
2025-12-06 17:07:30.353498,1.0,1,1,0.049,0.007,794.81,0.05126,0.00862,1649,1731,1.0,200.81204166913673,121.5,0.6022941728307372,113.25
2025-12-06 21:56:11.353641,1.0,1,1,0.053,0.009,52.0,0.055170000000000004,0.011779999999999999,1555,2573,1.0,218.42103408989527,100.25,0.5473127834350654,82.57
2025-12-06 14:00:59.353525,1.0,1,1,0.032,0.005,39.0,0.033979999999999996,0.0074,1187,2306,1.0,311.6215795105973,78.5,0.8039132506819984,107.03
2025-12-07 06:35:50.356342,1.0,1,1,0.046,0.008,79.0,0.04834,0.01102,1636,2123,1.0,192.64971028587024,100.33,0.4722952198018401,81.5
